id,barrio,latitude,longitude,room_type,property_type,accommodates,bedrooms,beds,price_clean,minimum_nights,number_of_reviews,review_scores_rating,review_scores_location,review_scores_value,estimated_occupancy_l365d,ocupacion_pct_365d,n_amenities,poi_gastronomia_900m,poi_transporte_900m,poi_total_900m,instant_bookable,host_is_superhost,tiene_wifi,tiene_pileta,tiene_aire_acondicionado,tiene_cochera,tiene_cocina,tiene_ascensor,tiene_gimnasio,acepta_mascotas
19891712,Caballito,-34.61547,-58.44312,Entire home/apt,Entire rental unit,2,1.0,,28285.47,30.0,0,,,,0,0.0,14,91.0,138.0,229.0,,f,True,False,True,True,True,True,False,False
713900724636644824,Belgrano,-34.55839,-58.44455,Entire home/apt,Entire rental unit,2,1.0,1.0,60465.93,14.0,68,4.97,4.96,4.99,168,46.02739726027397,36,448.0,132.0,580.0,,t,True,True,True,False,True,True,False,False
765347800982601464,Colegiales,-34.5743048,-58.4543489,Private room,Private room in tiny home,1,,2.0,59492.5,2.0,50,4.88,4.88,4.9,138,37.80821917808219,46,,,,,t,True,False,True,True,True,False,False,True
1534252212563055533,Caballito,-34.608677,-58.44057229999999,Entire home/apt,Entire rental unit,2,1.0,1.0,110489.67,3.0,0,,,,0,0.0,16,91.0,138.0,229.0,,f,True,True,True,False,True,False,False,False
7675368,Balvanera,-34.604469299316406,-58.39389419555664,Entire home/apt,Entire rental unit,4,1.0,2.0,77336.17,4.0,52,4.87,4.92,4.81,48,13.150684931506849,42,,,,,t,True,False,True,True,True,True,False,False
1556902752598370057,Palermo,-34.58293,-58.43432,Entire home/apt,Entire condo,2,1.0,1.0,163850.0,1.0,21,4.71,4.95,4.67,126,34.52054794520548,22,354.0,130.0,484.0,,f,True,False,True,False,True,False,False,False
1429629605122685200,Almagro,-34.61681198197894,-58.42879357301636,Entire home/apt,Entire rental unit,4,2.0,6.0,151794.2,2.0,37,4.95,4.86,4.86,216,59.178082191780824,51,106.0,138.0,244.0,,t,True,False,True,True,True,True,False,True
1656196831300758669,Almagro,-34.601803,-58.41400829999999,Entire home/apt,Entire rental unit,2,1.0,1.0,62440.5,2.0,17,4.71,4.88,4.71,102,27.945205479452056,25,106.0,138.0,244.0,,f,True,False,False,False,True,True,False,False
1410223898545261382,Almagro,-34.59801,-58.41686,Private room,Private room in home,1,4.0,1.0,28897.15,20.0,2,5.0,5.0,5.0,80,21.91780821917808,14,106.0,138.0,244.0,,f,True,False,False,False,True,False,False,False
961734053433184761,Almagro,-34.6051355,-58.4260889,Entire home/apt,Entire rental unit,3,1.0,2.0,82557.67,3.0,61,4.95,4.87,4.9,102,27.945205479452056,38,106.0,138.0,244.0,,t,True,False,False,True,True,True,False,False
644272758338637604,Colegiales,-34.57947081764632,-58.44120282679796,Entire home/apt,Entire condo,8,4.0,4.0,785101.57,1.0,20,4.95,4.95,4.9,0,0.0,53,,,,,t,True,True,False,True,True,True,True,False
50436360,Almagro,-34.59909,-58.42679,Entire home/apt,Entire rental unit,2,1.0,1.0,77626.44,1.0,95,4.98,4.97,4.94,96,26.301369863013697,43,106.0,138.0,244.0,,t,True,False,False,True,True,True,False,False
1706083485690963715,Recoleta,-34.592783758086654,-58.39013032196516,Entire home/apt,Entire rental unit,4,1.0,1.0,232318.5,2.0,0,,,,0,0.0,8,,,,,f,True,False,True,False,True,False,False,False
760782550612977040,Balvanera,-34.60506,-58.39477,Entire home/apt,Entire condo,3,1.0,1.0,127652.0,2.0,54,4.85,4.93,4.74,72,19.726027397260275,30,,,,,t,True,False,True,True,True,True,False,False
26813074,Retiro,-34.59719,-58.3744,Entire home/apt,Entire rental unit,3,1.0,1.0,101249.86,7.0,3,4.33,5.0,4.67,0,0.0,15,303.0,220.0,523.0,,f,True,False,True,False,True,True,False,True
1666093266347659819,Palermo,-34.581398,-58.4336077,Entire home/apt,Entire rental unit,3,1.0,2.0,130037.5,2.0,4,4.75,5.0,4.5,24,6.575342465753424,30,354.0,130.0,484.0,,t,True,False,True,True,True,True,False,False
893367113265378025,San Telmo,-34.6166076935,-58.3671474,Entire home/apt,Entire rental unit,4,1.0,2.0,152992.0,1.0,244,4.73,4.9,4.74,255,69.86301369863014,39,,,,,f,True,True,True,False,True,True,False,False
53104560,Almagro,-34.598232866575046,-58.42585222074438,Entire home/apt,Entire serviced apartment,3,1.0,3.0,159839.67,3.0,19,4.95,4.95,4.95,102,27.945205479452056,83,106.0,138.0,244.0,,t,True,True,True,True,True,True,False,True
768878065409554120,Almagro,-34.6042545,-58.41405880000001,Entire home/apt,Entire rental unit,4,2.0,2.0,207047.0,1.0,143,4.97,4.89,4.95,255,69.86301369863014,54,106.0,138.0,244.0,,t,True,False,False,True,True,True,False,False
1706693645394539001,Monserrat,-34.610787,-58.38474779999999,Entire home/apt,Entire rental unit,2,,1.0,131913.99,1.0,0,,,,0,0.0,5,336.0,214.0,550.0,,f,True,False,True,False,True,False,False,False
1055145692719127573,Almagro,-34.6024913,-58.4205236,Entire home/apt,Entire rental unit,4,2.0,2.0,54399.0,1.0,6,4.67,4.83,4.83,18,4.931506849315069,10,106.0,138.0,244.0,,f,True,False,True,False,True,False,False,False
1716084470609354406,Recoleta,-34.598601972487025,-58.396109720589,Entire home/apt,Entire rental unit,1,1.0,1.0,54358.81,30.0,0,,,,0,0.0,14,,,,,f,True,False,False,False,True,False,False,False
1055701488929982051,Palermo,-34.59653,-58.41714,Entire home/apt,Entire rental unit,4,,3.0,140513.67,1.0,56,4.77,4.71,4.77,132,36.16438356164384,57,354.0,130.0,484.0,,f,True,True,False,False,True,True,False,True
20785165,Belgrano,-34.5628,-58.45095,Entire home/apt,Entire rental unit,4,1.0,2.0,85985.93,28.0,14,4.57,5.0,4.21,56,15.342465753424658,35,448.0,132.0,580.0,,f,True,False,True,True,True,False,False,False
707155085690038320,Palermo,-34.5828896,-58.427457,Entire home/apt,Entire condo,4,1.0,1.0,180607.0,2.0,5,3.4,4.2,3.4,0,0.0,12,354.0,130.0,484.0,,f,True,True,True,False,True,False,False,False
894211938998727887,Palermo,-34.5934742,-58.4298837,Entire home/apt,Entire rental unit,2,1.0,1.0,89239.0,2.0,95,4.95,4.95,4.88,255,69.86301369863014,41,354.0,130.0,484.0,,t,True,False,True,True,True,True,False,False
1377898726264524469,Almagro,-34.6033956,-58.4326126,Entire home/apt,Entire rental unit,2,1.0,1.0,94340.5,2.0,23,4.91,4.83,4.91,126,34.52054794520548,37,106.0,138.0,244.0,,t,True,False,True,True,True,True,False,False
919998,San Telmo,-34.62065,-58.37191,Entire home/apt,Entire rental unit,4,2.0,2.0,181317.33,3.0,215,4.89,4.96,4.89,156,42.73972602739726,27,,,,,t,True,False,False,True,True,False,False,False
737580937228040316,Palermo,-34.56998,-58.43558,Entire home/apt,Entire rental unit,2,1.0,1.0,104661.86,7.0,16,4.94,4.81,4.81,70,19.17808219178082,20,354.0,130.0,484.0,,t,True,True,True,False,True,False,False,False
1191532433667840670,Balvanera,-34.60107,-58.39626,Entire home/apt,Entire rental unit,2,1.0,1.0,93916.0,2.0,11,4.27,4.64,4.18,42,11.506849315068493,30,,,,,f,True,False,False,True,True,True,False,False
31276565,Palermo,-34.57706,-58.42112,Entire home/apt,Entire condo,3,1.0,2.0,119174.5,2.0,2,5.0,5.0,5.0,12,3.287671232876712,55,354.0,130.0,484.0,,f,True,True,False,True,True,True,False,False
1636379711713232153,Retiro,-34.58793,-58.38221,Entire home/apt,Entire rental unit,6,3.0,5.0,271067.17,2.0,0,,,,0,0.0,15,303.0,220.0,523.0,,f,True,False,True,False,True,False,False,True
1097687939029144208,Barracas,-34.6274547,-58.3723872,Entire home/apt,Entire rental unit,4,2.0,4.0,202071.5,3.0,82,4.9,4.84,4.93,246,67.3972602739726,61,42.0,190.0,232.0,,t,True,True,False,True,True,True,True,True
1688571315777644277,Belgrano,-34.55527,-58.44001,Entire home/apt,Entire rental unit,2,,1.0,89702.0,1.0,2,5.0,5.0,4.5,12,3.287671232876712,4,448.0,132.0,580.0,,f,True,False,True,False,False,False,False,True
940669501752077640,San Telmo,-34.62073,-58.37635,Entire home/apt,Entire rental unit,4,,1.0,115589.0,1.0,66,4.82,4.8,4.74,144,39.45205479452055,43,,,,,f,True,False,True,True,True,True,False,False
619708491026974818,Nuñez,-34.54086,-58.46561,Entire home/apt,Entire rental unit,4,1.0,3.0,99159.0,3.0,91,4.9,4.81,4.89,228,62.465753424657535,36,120.0,64.0,184.0,,t,True,False,True,True,True,True,False,False
1549430559874616196,Palermo,-34.57129,-58.44082,Entire home/apt,Entire rental unit,4,2.0,4.0,115589.0,1.0,0,,,,0,0.0,12,354.0,130.0,484.0,,f,True,False,True,False,True,False,False,False
1207385804602524623,Colegiales,-34.57387323751432,-58.44646733254194,Entire home/apt,Entire loft,3,1.0,2.0,110487.0,2.0,10,4.6,4.6,4.3,48,13.150684931506849,43,,,,,t,True,False,True,True,True,False,False,True
831388807970519145,Almagro,-34.609454,-58.424334,Entire home/apt,Entire condo,2,1.0,1.0,84993.67,3.0,29,4.93,4.86,4.83,90,24.65753424657534,26,106.0,138.0,244.0,,f,True,False,False,False,True,True,False,False
731360658165807437,Caballito,-34.62883,-58.44852,Entire home/apt,Entire condo,2,1.0,1.0,186982.67,3.0,13,5.0,4.85,4.77,0,0.0,21,91.0,138.0,229.0,,f,True,False,False,False,True,False,False,False
1029610238821316594,Recoleta,-34.5926502,-58.4082681,Entire home/apt,Entire condo,2,1.0,2.0,101989.5,2.0,42,4.93,4.98,4.93,198,54.24657534246575,20,,,,,t,True,False,True,False,True,False,False,False
54020223,Almagro,-34.59935,-58.42422,Entire home/apt,Entire loft,2,1.0,2.0,119730.0,1.0,18,4.72,4.83,4.67,54,14.794520547945206,45,106.0,138.0,244.0,,f,True,False,False,True,True,True,False,False
950639517938716526,Caballito,-34.6226,-58.44806,Entire home/apt,Entire rental unit,4,1.0,3.0,104396.67,3.0,9,4.89,4.89,4.89,0,0.0,50,91.0,138.0,229.0,,f,True,False,False,True,True,True,False,False
833488482223306364,Belgrano,-34.5585295,-58.44654009999999,Entire home/apt,Entire rental unit,2,1.0,1.0,198149.0,1.0,96,4.79,4.84,4.73,162,44.38356164383562,60,448.0,132.0,580.0,,t,True,True,False,True,True,True,True,True
1385582762276217236,Almagro,-34.6005225,-58.42997450000001,Entire home/apt,Entire rental unit,4,2.0,3.0,82556.33,3.0,22,4.95,4.95,4.91,108,29.589041095890412,14,106.0,138.0,244.0,,t,True,False,True,False,True,False,False,False
47545326,Palermo,-34.59757,-58.42183,Entire home/apt,Entire rental unit,2,1.0,1.0,85096.25,4.0,11,4.73,4.73,4.73,16,4.383561643835616,46,354.0,130.0,484.0,,f,True,True,True,False,True,True,False,False
698664471905258381,Palermo,-34.58954,-58.42084,Entire home/apt,Entire rental unit,6,2.0,6.0,261928.98,1.0,117,4.75,4.82,4.61,162,44.38356164383562,49,354.0,130.0,484.0,,f,True,False,True,True,True,True,False,True
637664972507987306,Almagro,-34.600246,-58.420704,Entire home/apt,Entire serviced apartment,4,1.0,3.0,95955.47,15.0,29,4.79,4.79,4.79,60,16.43835616438356,30,106.0,138.0,244.0,,t,True,False,False,False,True,True,False,False
53515413,Almagro,-34.600315,-58.41605,Entire home/apt,Entire rental unit,4,1.0,3.0,131521.0,3.0,48,4.81,4.79,4.73,24,6.575342465753424,41,106.0,138.0,244.0,,t,True,False,True,True,True,False,False,False
666393290874619264,Almagro,-34.60134,-58.4207,Entire home/apt,Entire rental unit,2,,3.0,86484.5,4.0,23,4.61,4.74,4.35,32,8.767123287671232,42,106.0,138.0,244.0,,f,True,False,False,True,True,True,False,False
902900665489990154,Almagro,-34.598374,-58.4248178,Entire home/apt,Entire rental unit,4,2.0,3.0,250312.67,3.0,35,4.8,4.74,4.63,54,14.794520547945206,48,106.0,138.0,244.0,,f,True,True,False,False,True,True,True,False
920909913229959417,Palermo,-34.576081420745275,-58.43192316237626,Entire home/apt,Entire rental unit,6,2.0,4.0,174019.0,1.0,151,4.77,4.81,4.71,255,69.86301369863014,57,354.0,130.0,484.0,,t,True,True,False,True,True,True,False,False
1464619136173005095,Saavedra,-34.553452984763084,-58.47382586449385,Entire home/apt,Entire rental unit,2,1.0,1.0,90117.5,2.0,25,4.96,4.92,4.8,150,41.0958904109589,14,58.0,96.0,154.0,,f,True,False,True,False,True,False,False,False
1477504115530797699,San Cristobal,-34.6227192,-58.3934249,Entire home/apt,Entire rental unit,2,1.0,1.0,91876.0,1.0,18,4.72,4.72,4.72,108,29.589041095890412,37,38.0,140.0,178.0,,f,True,False,True,True,True,True,False,False
1065956009416100954,Palermo,-34.591327168287314,-58.42615615752327,Entire home/apt,Entire rental unit,2,,2.0,106874.0,3.0,0,,,,0,0.0,27,354.0,130.0,484.0,,f,True,False,True,False,True,False,False,False
970213177705641201,Villa Urquiza,-34.5769384,-58.4970181,Entire home/apt,Entire serviced apartment,2,,1.0,97744.0,2.0,3,5.0,5.0,4.67,0,0.0,43,,,,,f,True,True,True,True,True,True,True,False
1371302456029599531,Parque Avellaneda,-34.65142,-58.46904,Entire home/apt,Entire home,3,1.0,2.0,89702.0,1.0,13,4.38,4.23,4.0,30,8.21917808219178,9,,,,,f,True,False,True,False,True,False,False,False
1706609346501224752,Palermo,-34.58319173946501,-58.404266851614366,Entire home/apt,Entire rental unit,2,,1.0,72562.2,5.0,0,,,,0,0.0,26,354.0,130.0,484.0,,f,True,False,True,False,True,True,False,False
1490623108992157235,Palermo,-34.5793898,-58.4360628,Entire home/apt,Entire rental unit,2,1.0,1.0,98884.0,1.0,33,4.97,4.97,4.97,198,54.24657534246575,65,354.0,130.0,484.0,,t,True,False,False,True,True,True,True,False
46658855,Palermo,-34.58185,-58.44161,Entire home/apt,Entire rental unit,4,2.0,3.0,226129.94,2.0,92,4.92,4.91,4.82,96,26.301369863013697,52,354.0,130.0,484.0,,t,True,True,False,True,True,True,False,False
560820805302711592,Almagro,-34.6068229675293,-58.427879333496094,Entire home/apt,Entire rental unit,3,,3.0,123986.33,3.0,32,4.72,4.78,4.59,36,9.863013698630137,38,106.0,138.0,244.0,,f,True,True,False,True,True,True,False,False
1079673308357033046,Almagro,-34.6071444,-58.42817119999999,Entire home/apt,Entire rental unit,2,,3.0,101515.75,4.0,14,4.86,4.57,4.86,0,0.0,44,106.0,138.0,244.0,,f,True,True,False,True,True,True,True,False
994140712751545972,Caballito,-34.611494183590175,-58.43444159269413,Entire home/apt,Entire rental unit,4,1.0,4.0,132160.67,3.0,16,4.81,4.75,4.56,18,4.931506849315069,47,91.0,138.0,229.0,,f,True,False,True,True,True,True,False,False
1189974691136660371,Almagro,-34.61312974632713,-58.42385834011432,Entire home/apt,Entire condo,2,1.0,1.0,110487.0,2.0,29,4.72,4.76,4.66,108,29.589041095890412,35,106.0,138.0,244.0,,f,True,True,True,True,True,False,True,False
1015934490832189141,Saavedra,-34.5450923473882,-58.47218376369808,Entire home/apt,Entire rental unit,2,1.0,1.0,110115.0,2.0,57,4.7,4.82,4.67,162,44.38356164383562,35,58.0,96.0,154.0,,f,True,True,True,False,True,False,True,False
1595653496239993584,San Nicolas,-34.60399,-58.38481,Entire home/apt,Entire rental unit,2,1.0,1.0,51137.0,1.0,49,4.88,4.94,4.86,255,69.86301369863014,30,449.0,219.0,668.0,,f,True,False,True,True,True,True,False,False
29709540,Boedo,-34.62515,-58.42518,Private room,Private room in home,4,1.0,2.0,39950.0,2.0,17,5.0,5.0,5.0,102,27.945205479452056,58,52.0,116.0,168.0,,t,True,False,False,False,True,False,False,False
6484976,Puerto Madero,-34.60267,-58.36423,Entire home/apt,Entire rental unit,2,1.0,1.0,220981.26,1.0,129,4.9,4.96,4.83,42,11.506849315068493,53,139.0,64.0,203.0,,f,True,False,False,True,True,True,True,False
53760443,Almagro,-34.60810852050781,-58.423099517822266,Entire home/apt,Entire rental unit,4,1.0,5.0,96821.0,1.0,220,4.88,4.86,4.84,234,64.10958904109589,44,106.0,138.0,244.0,,t,True,False,True,True,True,True,False,False
718982537788391226,Villa Crespo,-34.59671,-58.42625,Entire home/apt,Entire condo,4,2.0,2.0,329801.0,1.0,0,,,,0,0.0,21,142.0,154.0,296.0,,f,True,True,True,False,True,False,False,False
1593545994665430363,Colegiales,-34.57846,-58.45766,Entire home/apt,Entire rental unit,2,,1.0,92069.5,2.0,3,5.0,5.0,5.0,18,4.931506849315069,27,,,,,f,True,False,True,True,True,True,False,False
1014787110114710330,Palermo,-34.57394806353916,-58.43217451125384,Entire home/apt,Entire rental unit,4,2.0,3.0,119841.5,2.0,41,4.95,4.9,4.88,96,26.301369863013697,54,354.0,130.0,484.0,,t,True,False,False,True,True,True,False,False
906423590338000792,Colegiales,-34.571816533976474,-58.44356819987297,Entire home/apt,Entire serviced apartment,4,1.0,3.0,112564.82,1.0,24,4.71,4.92,4.58,12,3.287671232876712,51,,,,,f,True,False,False,True,True,True,True,False
910059534705689817,Palermo,-34.57744,-58.41185,Entire home/apt,Entire rental unit,6,3.0,5.0,216844.89,20.0,56,4.86,4.95,4.68,0,0.0,49,354.0,130.0,484.0,,f,True,False,False,True,True,True,False,False
17696143,Villa Urquiza,-34.5783463,-58.4900543,Entire home/apt,Entire rental unit,2,1.0,1.0,181573.33,3.0,5,5.0,5.0,5.0,6,1.643835616438356,51,,,,,f,True,False,False,True,True,True,False,False
933339608190056701,Palermo,-34.5780125,-58.4384327,Entire home/apt,Entire rental unit,3,1.0,2.0,121324.5,2.0,120,4.96,4.98,4.94,255,69.86301369863014,44,354.0,130.0,484.0,,t,True,True,True,True,True,True,False,False
1667564283594315677,Recoleta,-34.59534475853594,-58.39507005064589,Entire home/apt,Entire rental unit,2,1.0,2.0,132584.29,1.0,0,,,,0,0.0,19,,,,,f,True,True,True,False,True,False,False,True
1513715257586752599,Recoleta,-34.5964097,-58.3934588,Entire home/apt,Entire rental unit,2,1.0,1.0,86466.0,1.0,25,4.96,5.0,4.96,150,41.0958904109589,6,,,,,t,True,False,True,False,True,False,False,False
35824229,Palermo,-34.58594,-58.41801,Entire home/apt,Entire condo,2,,2.0,112950.0,2.0,12,4.92,5.0,4.92,6,1.643835616438356,45,354.0,130.0,484.0,,t,True,False,False,True,True,True,False,False
868093853441356108,San Nicolas,-34.603422106740915,-58.37973967194557,Entire home/apt,Entire condo,4,1.0,,95740.73,2.0,0,,,,0,0.0,7,449.0,219.0,668.0,,f,True,False,True,False,False,False,False,False
1362228899664945479,Palermo,-34.5870083,-58.4129194,Entire home/apt,Entire condo,3,1.0,2.0,129382.96,1.0,51,4.98,4.9,4.9,234,64.10958904109589,37,354.0,130.0,484.0,,t,True,False,True,True,True,True,False,False
1170537876911623183,Caballito,-34.6296872,-58.4485545,Entire home/apt,Entire rental unit,2,1.0,2.0,27199.07,1.0,0,,,,0,0.0,5,91.0,138.0,229.0,,f,True,False,True,False,True,False,False,False
1216052896821993825,Belgrano,-34.5592895,-58.45653249999999,Entire home/apt,Entire rental unit,3,1.0,2.0,212037.0,1.0,7,5.0,4.86,4.86,30,8.21917808219178,13,448.0,132.0,580.0,,t,True,False,True,True,True,True,False,False
1572398890496588555,Palermo,-34.57611,-58.424,Hotel room,Room in hotel,2,1.0,1.0,256202.0,1.0,0,,,,0,0.0,30,354.0,130.0,484.0,,f,True,True,True,True,False,False,True,False
1020848067241783744,Caballito,-34.6101005,-58.44327790000001,Entire home/apt,Entire rental unit,2,1.0,1.0,60174.6,5.0,23,4.91,5.0,4.91,110,30.136986301369863,11,91.0,138.0,229.0,,t,True,False,True,False,True,True,False,False
861791134227029745,Constitucion,-34.620027,-58.3876875,Entire home/apt,Entire rental unit,3,1.0,1.0,92788.33,3.0,97,4.92,4.75,4.9,168,46.02739726027397,47,149.0,228.0,377.0,,t,True,True,True,True,True,True,True,False
4807409,Constitucion,-34.62104,-58.38365,Private room,Private room in villa,2,,1.0,42700.33,2.0,215,4.49,4.45,4.64,108,29.589041095890412,35,149.0,228.0,377.0,,f,True,False,False,True,False,False,False,False
1673336944287891332,Palermo,-34.58550592162764,-58.41926289470292,Entire home/apt,Entire rental unit,2,1.0,1.0,252924.52,1.0,0,,,,0,0.0,11,354.0,130.0,484.0,,f,True,False,True,False,True,False,False,False
1435684911552691175,Nuñez,-34.54715,-58.46701,Entire home/apt,Entire rental unit,4,1.0,1.0,84990.39,5.0,16,4.94,4.94,4.81,150,41.0958904109589,11,120.0,64.0,184.0,,f,True,False,True,False,True,False,False,False
959302320948474939,Belgrano,-34.5563748,-58.46407699999999,Entire home/apt,Entire rental unit,12,3.0,7.0,359799.33,1.0,4,5.0,5.0,4.75,0,0.0,56,448.0,132.0,580.0,,t,True,True,False,True,True,False,False,True
600033719027744362,Chacarita,-34.58099,-58.45919,Entire home/apt,Entire home,3,2.0,,121162.91,1.0,37,4.84,4.81,4.81,72,19.726027397260275,50,122.0,160.0,282.0,,t,True,False,False,True,True,False,False,True
895977581948525394,Belgrano,-34.55758,-58.46418,Entire home/apt,Entire rental unit,2,1.0,1.0,78192.2,5.0,28,5.0,5.0,4.86,0,0.0,50,448.0,132.0,580.0,,t,True,False,True,True,True,True,False,True
31052468,Colegiales,-34.573339891196284,-58.45106463879347,Entire home/apt,Entire condo,3,2.0,2.0,151934.0,1.0,9,4.89,5.0,4.75,18,4.931506849315069,39,,,,,t,True,False,True,True,True,True,False,False
1598556384559318341,Parque Avellaneda,-34.64822,-58.48722,Private room,Private room in casa particular,1,1.0,1.0,39101.0,1.0,4,5.0,5.0,5.0,24,6.575342465753424,5,,,,,f,True,False,True,False,True,False,False,False
1614490033345342549,Flores,-34.62702,-58.45692,Entire home/apt,Entire rental unit,4,2.0,3.0,250243.5,2.0,5,4.6,4.8,4.6,30,8.21917808219178,20,52.0,133.0,185.0,,f,True,False,True,False,True,True,False,False
1184116036929225456,Constitucion,-34.619313576421504,-58.38346575896432,Entire home/apt,Entire condo,2,1.0,1.0,69254.67,3.0,1,5.0,5.0,5.0,6,1.643835616438356,23,149.0,228.0,377.0,,f,True,True,True,True,True,True,True,False
1067442777168286284,Almagro,-34.6092058,-58.4261197,Entire home/apt,Entire rental unit,2,1.0,1.0,105385.22,1.0,13,4.46,4.69,4.62,30,8.21917808219178,36,106.0,138.0,244.0,,f,True,False,True,False,True,True,False,True
1666168227081143103,Caballito,-34.62153,-58.44256,Entire home/apt,Entire rental unit,5,3.0,4.0,203979.0,1.0,0,,,,0,0.0,16,91.0,138.0,229.0,,f,True,False,True,False,True,False,False,False
1573086499322177240,Almagro,-34.61130334119932,-58.42842847108842,Entire home/apt,Entire rental unit,2,1.0,1.0,65867.75,4.0,8,5.0,4.88,5.0,64,17.534246575342465,46,106.0,138.0,244.0,,t,True,False,True,True,True,False,False,False
753700965891503718,Flores,-34.62122,-58.46915,Entire home/apt,Entire home,8,3.0,7.0,254973.0,2.0,114,4.93,4.75,4.86,204,55.89041095890411,40,52.0,133.0,185.0,,t,True,True,False,False,True,False,False,True
1029845580291057805,Belgrano,-34.55254167612636,-58.45529854875196,Entire home/apt,Entire rental unit,2,,1.0,128127.0,1.0,28,4.82,4.96,4.82,90,24.65753424657534,39,448.0,132.0,580.0,,f,True,True,True,True,True,True,False,False
707103755271000273,Balvanera,-34.5990031,-58.41198009999999,Entire home/apt,Entire condo,3,,2.0,71989.7,10.0,40,4.93,4.85,4.9,80,21.91780821917808,50,,,,,t,True,True,False,True,True,True,True,False
1050910610927849638,Balvanera,-34.60361646600818,-58.39761028458165,Entire home/apt,Entire condo,3,,2.0,99799.43,1.0,3,4.67,4.67,4.67,6,1.643835616438356,52,,,,,f,True,False,True,True,True,True,False,False
793996985908518141,Balvanera,-34.6063027,-58.4099091,Private room,Private room in rental unit,1,,1.0,29746.5,2.0,3,4.0,4.67,3.67,0,0.0,11,,,,,f,True,False,False,True,True,False,False,True
1110267204127342364,Caballito,-34.62214111235787,-58.45529332428845,Entire home/apt,Entire rental unit,4,,2.0,97744.0,2.0,21,4.76,4.86,4.76,78,21.36986301369863,31,91.0,138.0,229.0,,f,True,False,True,False,True,True,False,False
1629026538086064715,Recoleta,-34.59319,-58.40326,Entire home/apt,Entire condo,2,,1.0,146616.0,1.0,1,5.0,5.0,5.0,6,1.643835616438356,31,,,,,f,True,True,True,True,True,True,True,False
36730392,Monserrat,-34.60889,-58.38622,Entire home/apt,Entire rental unit,6,3.0,3.0,390961.0,2.0,95,4.91,4.97,4.87,228,62.465753424657535,48,336.0,214.0,550.0,,t,True,False,True,True,True,True,False,False
1586573566099540327,Monserrat,-34.61506,-58.37533,Entire home/apt,Entire rental unit,4,2.0,2.0,104387.0,1.0,37,4.84,4.86,4.73,222,60.82191780821918,33,336.0,214.0,550.0,,t,True,False,False,True,True,True,False,True
575196830470039030,San Nicolas,-34.60084,-58.37333,Shared room,Shared room in hostel,2,1.0,1.0,104269.0,1.0,1,5.0,5.0,5.0,0,0.0,8,449.0,219.0,668.0,,t,True,False,True,False,True,False,False,False
29849875,Almagro,-34.60191,-58.41407,Private room,Private room in home,1,,1.0,57794.5,2.0,98,4.98,4.95,4.95,198,54.24657534246575,60,106.0,138.0,244.0,,t,True,False,False,True,True,False,False,True
901727460975265270,Almagro,-34.59793202384949,-58.41526150698226,Entire home/apt,Entire rental unit,3,1.0,1.0,76496.0,2.0,45,4.73,4.91,4.76,66,18.08219178082192,49,106.0,138.0,244.0,,f,True,False,False,True,True,True,False,False
2000329,Recoleta,-34.59292,-58.38884,Entire home/apt,Entire condo,4,2.0,3.0,127430.48,25.0,22,4.64,4.95,4.82,0,0.0,47,,,,,t,True,False,False,True,True,True,False,False
1362275073638241879,Almagro,-34.6175338,-58.4166805,Entire home/apt,Entire rental unit,2,1.0,1.0,65318.57,7.0,7,4.14,4.43,4.0,56,15.342465753424658,36,106.0,138.0,244.0,,f,True,False,True,True,True,True,False,False
547827901481482188,Almagro,-34.61483,-58.42638,Entire home/apt,Entire condo,2,1.0,1.0,86991.5,2.0,47,4.85,4.77,4.85,12,3.287671232876712,38,106.0,138.0,244.0,,f,True,False,False,False,True,True,False,False
1419647193645604289,Almagro,-34.6006002,-58.4194982,Entire home/apt,Entire rental unit,4,1.0,3.0,73280.33,3.0,9,4.89,5.0,5.0,48,13.150684931506849,16,106.0,138.0,244.0,,f,True,False,True,False,True,True,False,False
42159198,Nuñez,-34.5504035949707,-58.45514678955078,Entire home/apt,Entire rental unit,3,1.0,3.0,73811.15,7.0,11,4.91,4.82,4.73,56,15.342465753424658,45,120.0,64.0,184.0,,f,True,True,False,True,True,True,True,False
855919153112455922,Belgrano,-34.56310678420457,-58.45573249341515,Entire home/apt,Entire rental unit,4,2.0,3.0,69741.5,2.0,8,5.0,5.0,5.0,0,0.0,13,448.0,132.0,580.0,,f,True,False,True,True,True,False,False,False
1651548933520787003,Caballito,-34.62215,-58.4474,Entire home/apt,Entire rental unit,3,1.0,1.0,110495.0,1.0,0,,,,0,0.0,27,91.0,138.0,229.0,,f,True,False,False,False,True,False,False,False
1384761791431310579,Villa Del Parque,-34.611993,-58.4931327,Entire home/apt,Entire rental unit,2,,1.0,70116.75,4.0,20,5.0,4.95,4.95,128,35.06849315068493,18,28.0,77.0,105.0,,t,True,False,True,False,True,False,False,False
1054662630741244226,Palermo,-34.5903729,-58.41927519999999,Entire home/apt,Entire rental unit,2,1.0,1.0,118985.0,1.0,0,,,,0,0.0,5,354.0,130.0,484.0,,f,True,False,True,False,True,False,False,False
1247826604130290118,Palermo,-34.57023491192014,-58.43201659619808,Entire home/apt,Entire rental unit,2,1.0,1.0,284718.83,2.0,24,4.92,5.0,4.75,72,19.726027397260275,62,354.0,130.0,484.0,,t,True,True,True,True,True,True,True,True
